trial_Num,turn,step,Fig_Pos,L_Key,R_Key,error,category,Time,All_Time,exp,
1,1,0,-840,-,R,1,4.XR,1.33,1.33,demo
1,1,1,-800,L,-,0,0.L,0.53,1.86,demo
1,-1,2,-760,-,R,0,5.R,0.66,2.52,demo
1,1,3,-720,L,-,0,0.L,0.42,2.95,demo
1,-1,4,-680,-,R,0,5.R,0.66,3.61,demo
1,1,5,-640,L,-,0,0.L,0.27,3.87,demo
1,-1,6,-600,-,R,0,5.R,0.80,4.67,demo
1,1,7,-560,L,-,0,0.L,0.54,5.21,demo
1,-1,8,-520,-,R,0,5.R,0.40,5.61,demo
1,1,9,-480,L,-,0,0.L,0.53,6.15,demo
1,-1,10,-440,-,R,0,5.R,0.53,6.68,demo
1,1,11,-400,L,-,0,0.L,0.40,7.08,demo
1,-1,12,-360,-,R,0,5.R,0.53,7.61,demo
1,1,13,-320,L,-,0,0.L,0.42,8.03,demo
1,-1,14,-280,-,R,0,5.R,0.66,8.69,demo
1,1,15,-240,L,-,0,0.L,0.27,8.96,demo
1,-1,16,-200,-,R,0,5.R,0.80,9.76,demo
1,1,17,-160,L,-,0,0.L,0.41,10.17,demo
1,-1,18,-120,-,R,0,5.R,0.67,10.84,demo
1,1,19,-80,L,-,0,0.L,0.41,11.25,demo
1,-1,20,-40,-,R,0,5.R,0.66,11.91,demo
1,1,21,0,L,-,0,0.L,0.55,12.45,demo
1,-1,22,40,-,R,0,5.R,0.53,12.99,demo
1,1,23,80,L,-,0,0.L,0.56,13.55,demo
1,-1,24,120,-,R,0,5.R,0.67,14.21,demo
1,1,25,160,L,-,0,0.L,0.66,14.87,demo
1,-1,26,200,-,R,0,5.R,0.40,15.28,demo
1,1,27,240,L,-,0,0.L,0.54,15.82,demo
1,-1,28,280,-,R,0,5.R,0.54,16.36,demo
1,1,29,320,L,-,0,0.L,0.40,16.76,demo
1,-1,30,360,-,R,0,5.R,0.53,17.29,demo
1,1,31,400,L,-,0,0.L,0.43,17.72,demo
1,-1,32,440,-,R,0,5.R,0.67,18.39,demo
1,1,33,480,L,-,0,0.L,0.41,18.80,demo
1,-1,34,520,-,R,0,5.R,0.79,19.59,demo
1,1,35,560,L,-,0,0.L,0.54,20.13,demo
1,-1,36,600,-,R,0,5.R,0.66,20.79,demo
1,1,37,640,L,-,0,0.L,0.54,21.33,demo
1,-1,38,680,-,R,0,5.R,0.67,21.99,demo
1,1,39,720,L,-,0,0.L,0.67,22.66,demo
1,-1,40,760,-,R,0,5.R,0.67,23.33,demo
1,1,41,800,L,-,0,0.L,0.80,24.13,demo
1,-1,42,840,-,R,0,5.R,0.53,24.66,demo


