trial_Num,turn,step,Fig_Pos,L_Key,R_Key,error,category,Time,All_Time,exp,
1,-1,1,-800,-,R,0,5.R,1.19,1.19,joint
1,1,1,-800,-,R,1,4.XR,0.41,1.59,joint
1,1,2,-760,L,-,0,0.L,0.27,1.86,joint
1,-1,3,-720,-,R,0,5.R,0.12,1.99,joint
1,1,3,-720,-,R,1,4.XR,0.27,2.26,joint
1,1,3,-720,L,R,1,3.XRL,0.27,2.52,joint
1,1,4,-680,L,-,0,0.L,0.14,2.66,joint
1,-1,5,-640,-,R,0,5.R,0.12,2.79,joint
1,1,5,-640,L,R,1,3.XRL,0.27,3.06,joint
1,1,5,-640,L,R,1,3.XRL,0.27,3.32,joint
1,1,5,-640,-,R,1,4.XR,0.14,3.46,joint
1,1,6,-600,L,-,0,0.L,0.13,3.59,joint
1,-1,7,-560,-,R,0,5.R,0.26,3.85,joint
1,1,7,-560,L,R,1,3.XRL,0.14,4.00,joint
1,1,8,-520,L,-,0,0.L,0.27,4.26,joint
1,-1,9,-480,-,R,0,5.R,0.13,4.39,joint
1,1,9,-480,L,R,1,3.XRL,0.14,4.53,joint
1,1,10,-440,L,-,0,0.L,0.13,4.66,joint
1,-1,11,-400,-,R,0,5.R,0.14,4.79,joint
1,1,12,-360,L,-,0,0.L,0.13,4.92,joint
1,-1,12,-360,L,R,1,2.XLR,0.14,5.06,joint
1,-1,12,-360,L,R,1,2.XLR,0.27,5.33,joint
1,-1,12,-360,L,R,1,2.XLR,0.27,5.59,joint
1,-1,13,-320,-,R,0,5.R,0.27,5.86,joint
1,1,13,-320,-,R,1,4.XR,0.27,6.13,joint
1,1,13,-320,L,R,1,3.XRL,0.27,6.40,joint
1,1,13,-320,-,R,1,4.XR,0.39,6.79,joint
1,1,13,-320,L,R,1,3.XRL,0.27,7.06,joint
1,1,13,-320,-,R,1,4.XR,0.27,7.32,joint
1,1,13,-320,L,R,1,3.XRL,0.14,7.46,joint
1,1,13,-320,L,R,1,3.XRL,0.27,7.73,joint
1,1,13,-320,L,R,1,3.XRL,0.27,8.00,joint
1,1,14,-280,L,-,0,0.L,0.13,8.13,joint
1,-1,15,-240,-,R,0,5.R,0.14,8.26,joint
1,1,15,-240,-,R,1,4.XR,0.27,8.53,joint
1,1,16,-200,L,-,0,0.L,0.13,8.66,joint
1,-1,17,-160,-,R,0,5.R,0.13,8.79,joint
1,1,17,-160,-,R,1,4.XR,0.27,9.06,joint
1,1,18,-120,L,-,0,0.L,0.13,9.19,joint
1,-1,19,-80,-,R,0,5.R,0.13,9.33,joint
1,1,20,-40,L,-,0,0.L,0.13,9.46,joint
1,-1,21,0,-,R,0,5.R,0.13,9.59,joint
1,1,22,40,L,-,0,0.L,0.27,9.86,joint
1,-1,23,80,-,R,0,5.R,0.13,9.99,joint
1,1,23,80,L,R,1,3.XRL,0.27,10.25,joint
1,1,23,80,-,R,1,4.XR,0.14,10.39,joint
1,1,24,120,L,-,0,0.L,0.13,10.53,joint
1,-1,25,160,-,R,0,5.R,0.26,10.79,joint
1,1,26,200,L,-,0,0.L,0.14,10.93,joint
1,-1,27,240,-,R,0,5.R,0.13,11.05,joint
1,1,27,240,L,R,1,3.XRL,0.27,11.33,joint
1,1,27,240,L,R,1,3.XRL,0.27,11.59,joint
1,1,27,240,L,R,1,3.XRL,0.26,11.86,joint
1,1,27,240,-,R,1,4.XR,0.27,12.13,joint
1,1,28,280,L,-,0,0.L,0.14,12.26,joint
1,-1,29,320,-,R,0,5.R,0.13,12.39,joint
1,1,30,360,L,-,0,0.L,0.14,12.53,joint
1,-1,31,400,-,R,0,5.R,0.13,12.65,joint
1,1,31,400,L,R,1,3.XRL,0.27,12.92,joint
1,1,32,440,L,-,0,0.L,0.27,13.19,joint
1,-1,33,480,-,R,0,5.R,0.14,13.32,joint
