trial_Num,turn,step,Fig_Pos,L_Key,R_Key,error,category,Time,All_Time,exp,
2,1,12,-360,L,-,0,0.L,0.27,9.98,joint
2,-1,13,-320,-,R,0,5.R,1.74,11.72,joint
2,1,13,-320,-,R,1,4.XR,0.54,12.26,joint
2,1,14,-280,L,-,0,0.L,0.13,12.39,joint
2,-1,15,-240,-,R,0,5.R,0.40,12.79,joint
2,1,15,-240,-,R,1,4.XR,0.39,13.18,joint
2,1,15,-240,L,R,1,3.XRL,0.27,13.45,joint
2,1,15,-240,-,R,1,4.XR,0.41,13.86,joint
2,1,15,-240,-,R,1,4.XR,0.40,14.25,joint
2,1,16,-200,L,-,0,0.L,0.14,14.39,joint
2,-1,17,-160,-,R,0,5.R,0.26,14.66,joint
2,1,17,-160,-,R,1,4.XR,0.40,15.05,joint
2,1,18,-120,L,-,0,0.L,0.27,15.32,joint
2,-1,19,-80,-,R,0,5.R,0.14,15.46,joint
2,1,19,-80,-,R,1,4.XR,0.27,15.73,joint
2,1,19,-80,-,R,1,4.XR,0.41,16.13,joint
2,1,20,-40,L,-,0,0.L,0.14,16.27,joint
2,-1,21,0,-,R,0,5.R,0.13,16.40,joint
2,1,21,0,-,R,1,4.XR,0.54,16.94,joint
2,1,22,40,L,-,0,0.L,0.14,17.07,joint
2,-1,23,80,-,R,0,5.R,0.53,17.60,joint
2,1,24,120,L,-,0,0.L,0.66,18.27,joint
2,-1,25,160,-,R,0,5.R,0.14,18.40,joint
2,1,25,160,-,R,1,4.XR,0.54,18.94,joint
2,1,26,200,L,-,0,0.L,0.13,19.07,joint
2,-1,27,240,-,R,0,5.R,0.26,19.33,joint
2,1,27,240,-,R,1,4.XR,0.54,19.87,joint
2,1,28,280,L,-,0,0.L,0.14,20.01,joint
2,-1,29,320,-,R,0,5.R,0.28,20.28,joint
2,1,29,320,L,R,1,3.XRL,0.40,20.69,joint
2,1,29,320,-,R,1,4.XR,0.53,21.22,joint
2,1,29,320,L,R,1,3.XRL,0.53,21.75,joint
2,1,29,320,-,R,1,4.XR,0.80,22.55,joint
2,1,30,360,L,-,0,0.L,0.14,22.69,joint
2,-1,31,400,-,R,0,5.R,0.53,23.22,joint
2,1,31,400,-,R,1,4.XR,0.54,23.76,joint
2,1,32,440,L,-,0,0.L,0.13,23.89,joint
